ObjectID,GlobalID,Bird ID,Observer,New nest?,Date Found,Expected Hatch Date,Course Name,Habitat Type,Burn Status,Bird Flushed?,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Date,Nest Status,Egg Count?,Number of Eggs,Fate Date,Fate Type,Suspected Cause of Fate,Number Hatched,Number Not Hatched,Comments,CreationDate,Creator,EditDate,Editor,x,y
126,e791c366-bf9b-4d4b-a05a-0e17ddb88070,162.570_230543,Josh McLellan,yes,6/29/2023 16:00,7/21/2023 16:00,Big Bay,Upland Pine,Unburned,no,,,6/30/2023 16:00,bird on nest,,,7/1/2023 16:00,bird on nest,,,7/2/2023 16:00,bird on nest,,,7/3/2023 16:00,bird on nest,,,7/4/2023 16:00,bird on nest,,,7/5/2023 16:00,bird on nest,,,7/6/2023 16:00,bird on nest,,,7/7/2023 16:00,bird on nest,,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,bird on nest,,,7/10/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/10/2023 16:38,Failed,Snake,,,"All eggs gone, mother is still nearby",6/30/2023 12:28,gamebird.crew,7/10/2023 16:40,gamebird.crew,-77.96170478,34.06714066
128,fadc8eb9-8fc2-4ff8-b649-29367d5a181c,164.567_220649,Darin McNeil,yes,7/3/2023 16:00,7/25/2023 16:00,Blue Pond,Upland Pine,Unburned,no,,,7/4/2023 16:00,bird on nest,,,7/5/2023 16:00,bird on nest,,,7/6/2023 16:00,bird on nest,,,7/7/2023 16:00,bird on nest,,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2023 15:04,Failed,Snake,,,"All eggs gone, nothing seems disturbed,",7/4/2023 11:40,gamebird.crew,7/9/2023 15:04,gamebird.crew,-78.00349684,34.08282138
129,14338038-bc16-4bc9-9ab3-7566db58b0bc,164.692_220666,Theron Terhune,yes,7/6/2023 16:00,7/28/2023 16:00,Blue Pond,Upland Pine,Unburned,no,,,7/7/2023 16:00,bird on nest,,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,bird on nest,,,7/10/2023 16:00,bird on nest,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/2023 16:00,Failed,Snake,,,All eggs gone,7/7/2023 14:31,theron.terhune_BLLC,7/12/2023 11:24,theron.terhune_BLLC,-77.99112063,34.08390852
130,1d2eabd4-6de1-42d3-97e9-ef6dc9d78d55,164.845_220948,Josh McLellan,yes,7/7/2023 16:00,7/29/2023 16:00,Big Bay,Upland Pine,Unburned,no,,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,bird on nest,,,7/10/2023 16:00,bird off nest,yes,10,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird off nest,yes,10,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/24/2023 15:35,Hatched,,9,1,,7/7/2023 15:19,gamebird.crew,7/24/2023 15:35,gamebird.crew,-77.97949831,34.06826805
131,03a173ce-22f0-43f8-97fd-fb85d6d5954a,164.291_230838,Autumn Randall,yes,7/5/2023 16:00,7/27/2023 16:00,Allen's Creek,Other,Burned,no,,,7/6/2023 16:00,bird on nest,,,7/7/2023 16:00,bird off nest,no,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,bird on nest,,,7/10/2023 16:00,bird on nest,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,7/24/2023 14:39,Hatched,,12,3,May have hatched yesterday but stayed on nest due to rain,7/7/2023 20:41,gamebird.crew,7/24/2023 14:40,gamebird.crew,-78.0226793,34.04353645
133,f5f42b78-c466-40bb-83ee-45f623199851,163.478_220870,Josh McLellan,yes,7/7/2023 16:00,7/29/2023 16:00,Big Bay,Upland Pine,Burned,no,,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,bird on nest,,,7/10/2023 16:00,bird on nest,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird off nest,no,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird off nest,yes,5,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,7/26/2023 16:00,Hatched,,5,0,,7/9/2023 12:44,gamebird.crew,7/26/2023 19:39,gamebird.crew,-77.98330094,34.070406
134,88554a07-c4a2-4a54-89ea-e3fd97dc7883,162.165_220956,Theron Terhune,yes,7/9/2023 16:00,7/31/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,7/10/2023 16:00,bird on nest,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/17/2023 16:00,Failed,Snake,,,All eggs gone,7/10/2023 13:45,theron.terhune_BLLC,7/17/2023 18:09,theron.terhune_BLLC,-77.98227889,34.08455549
135,2ec0575b-e57b-4e74-b564-1f2e3f9a5de8,164.225_220672,Darin McNeil,yes,7/10/2023 16:00,8/1/2023 16:00,Blue Pond,Upland Pine,Unburned,yes,no,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2023 16:00,Failed,Snake,,,"Eggs gone, nest undamaged",7/10/2023 14:15,gamebird.crew,7/13/2023 15:29,gamebird.crew,-78.00870669,34.08207005
136,eebc378b-86f9-4eb5-b29a-7b7c8cab34c6,164.692_220666,Theron Terhune,yes,6/1/2023 16:00,6/23/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,6/2/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/2/2023 16:00,Hatched,,14,0,Nest Joey did not find but hen had a brood,7/10/2023 15:08,theron.terhune_BLLC,7/10/2023 15:08,theron.terhune_BLLC,-77.9878096,34.08534976
137,9b58a161-5cca-4e0f-8793-ae4c9b09d715,164.774_220647,Theron Terhune,yes,6/1/2023 16:00,6/23/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,6/2/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/2/2023 16:00,Hatched,,14,0,Nest not found by Joey but male had a brood,7/10/2023 15:09,theron.terhune_BLLC,7/10/2023 15:09,theron.terhune_BLLC,-77.96494857,34.0852994
138,6d3751ce-7cb3-4aef-949a-b245a747ff4a,164.539_220924,Josh McLellan,yes,7/7/2023 16:00,7/29/2023 16:00,Big Bay,Wetland,Burned,no,,,7/8/2023 16:00,bird on nest,,,7/9/2023 16:00,bird on nest,,,7/10/2023 16:00,bird off nest,yes,10,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,not checked,,,7/21/2023 16:00,not checked,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,fate,,,,,,,,,,,7/29/2023 14:00,Hatched,,4,0,,7/10/2023 15:29,gamebird.crew,7/29/2023 14:00,gamebird.crew,-77.98449126,34.06237178
139,bef8a1d6-f4ae-45cd-86c2-70d21323731d,167.795_230831,Autumn Randall,yes,7/10/2023 16:00,8/1/2023 16:00,Allen's Creek,Planted Pine,Burned,no,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/2023 15:14,Failed,Mammal,,,"Nest opening opened, all eggs gone, my guess is opossum but raccoon is my second guess",7/10/2023 18:13,gamebird.crew,7/12/2023 15:14,gamebird.crew,-78.01739833,34.0537866
140,28ec803c-ae8e-4cc9-b91e-fcd5ffb4286b,164.129_230105,Theron Terhune,yes,7/11/2023 16:00,8/2/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,not checked,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird off nest,yes,4,7/17/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/17/2023 16:00,Failed,Snake,,,All eggs gone - no fragments,7/11/2023 11:25,theron.terhune_BLLC,7/17/2023 19:03,theron.terhune_BLLC,-77.97143802,34.08499397
141,a325ef05-b32f-4cff-b9c7-5caa9eaa37aa,163.882_220193,Theron Terhune,yes,7/10/2023 16:00,8/1/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird off nest,yes,9,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,bird on nest,,,7/30/2023 16:00,bird on nest,,,7/31/2023 16:00,fate,,,,,,,,,,,,,,,7/31/2023 16:00,Hatched,,9,0,,7/11/2023 12:13,theron.terhune_BLLC,7/31/2023 20:49,theron.terhune_BLLC,-77.97808644,34.07859741
142,7531b882-adfa-4d3d-9fa4-041cdd1261c9,163.002_220640,Autumn Randall,yes,7/11/2023 16:00,8/2/2023 16:00,Allen's Creek,Grass Field,Unburned,no,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/19/2023 13:16,Failed,Snake,,,"Hard to say, all eggs gone, it was a half globe and it didn’t seem like the nest was touched",7/11/2023 12:21,gamebird.crew,7/19/2023 13:17,gamebird.crew,-78.00683439,34.04979916
143,55d3b08c-5741-46ea-8b79-f237c377e0f2,163.271_220140,Autumn Randall,yes,7/11/2023 16:00,8/2/2023 16:00,Allen's Creek,Upland Pine,Unburned,no,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/19/2023 13:23,Failed,Snake,,,All eggs gone. Doesn’t seem like nest was touched,7/11/2023 14:02,gamebird.crew,7/19/2023 13:23,gamebird.crew,-78.01136272,34.0496205
144,a20ebf4d-ec49-42cb-a7c9-35585b6ea7dd,164.386_220150,Autumn Randall,yes,7/11/2023 16:00,8/2/2023 16:00,Allen's Creek,Upland Pine,Unburned,no,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird off nest,yes,12,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/27/2023 18:38,Hatched,,12,0,Weak collar ,7/11/2023 14:44,gamebird.crew,7/27/2023 18:38,gamebird.crew,-78.01702923,34.04467202
145,b073f707-b0e3-42c0-8f8c-49bd610fe5be,165.212_230126,Theron Terhune,yes,7/12/2023 16:00,8/3/2023 16:00,Dark Branch,Upland Pine,Burned,no,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird off nest,yes,15,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird off nest,yes,15,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/20/2023 16:00,Failed,Snake,,,All eggs gone,7/12/2023 12:41,theron.terhune_BLLC,7/20/2023 11:42,theron.terhune_BLLC,-77.96163375,34.0763021
146,8282bf99-8269-4d38-a10c-c0520a05c2d2,162.317_230545,Josh McLellan,yes,7/10/2023 16:00,8/1/2023 16:00,Camp Crane,Upland Pine,Burned,no,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,bird on nest,,,7/15/2023 16:00,bird on nest,,,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird on nest,,,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,7/29/2023 16:03,Hatched,,14,1,,7/12/2023 12:55,gamebird.crew,7/29/2023 16:03,gamebird.crew,-77.96078674,34.06257063
148,2055fd79-0a76-4d52-a9e8-b44a71fe3c84,162.515_220688,Darin McNeil,yes,7/10/2023 16:00,8/1/2023 16:00,Blue Pond,Upland Pine,Burned,no,,,7/11/2023 16:00,bird on nest,,,7/12/2023 16:00,bird on nest,,,7/13/2023 16:00,bird on nest,,,7/14/2023 16:00,not checked,,,7/15/2023 16:00,bird off nest,yes,13,7/16/2023 16:00,bird on nest,,,7/17/2023 16:00,bird off nest,yes,13,7/18/2023 16:00,bird on nest,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/20/2023 16:00,Failed,Snake,,,No eggs. Nest intact,7/13/2023 13:51,gamebird.crew,7/20/2023 11:52,gamebird.crew,-77.99440914,34.08038119
149,3c513019-31d2-4c06-9736-0033e24b8337,163.822_231021,Josh McLellan,yes,7/20/2023 16:00,8/11/2023 16:00,Fence Cove,Upland Pine,Unburned,no,,,7/21/2023 16:00,bird off nest,yes,14,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/20/2023 20:53,Failed,Unknown,,,"Barely a nest, no eggs, best guess is a snake however the nest was sparse",7/14/2023 18:26,gamebird.crew,7/20/2023 20:53,gamebird.crew,-78.02778136,34.03632334
150,1aad94cb-fdf4-48f0-ad2c-aabd93e92c56,164.307_230119,Theron Terhune,yes,7/18/2023 16:00,8/9/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,7/19/2023 16:00,bird on nest,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird off nest,yes,9,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,bird on nest,,,7/30/2023 16:00,bird on nest,,,7/31/2023 16:00,bird off nest,yes,9,8/1/2023 16:00,bird on nest,,,8/2/2023 16:00,bird on nest,,,8/3/2023 16:00,bird on nest,,,8/4/2023 16:00,bird on nest,,,8/5/2023 16:00,bird on nest,,,8/6/2023 16:00,bird on nest,,,8/7/2023 16:00,bird on nest,,,8/8/2023 16:00,bird on nest,,,8/9/2023 16:00,bird on nest,,,8/10/2023 16:00,bird on nest,,,8/11/2023 16:00,fate,,,8/11/2023 16:00,Hatched,,9,0,Parent was found dead close by the nest,7/19/2023 12:18,theron.terhune_BLLC,8/11/2023 18:36,gamebird.crew,-77.96308278,34.07636482
151,581c1bee-0b07-4649-b7a3-4a4885754de5,164.073_230203,Other Observer,yes,7/19/2023 16:00,8/10/2023 16:00,Bill Jones,Upland Pine,Unburned,yes,no,,7/20/2023 16:00,not checked,,,7/21/2023 16:00,not checked,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,not checked,,,7/24/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/24/2023 16:26,Failed,Avian,,,,7/19/2023 15:55,gamebird.crew,7/24/2023 16:26,gamebird.crew,-77.99283185,34.06955678
152,cdffa92c-03c3-49fd-adf0-ee52c53c8746,163.901_220190,Theron Terhune,yes,7/19/2023 16:00,8/10/2023 16:00,Dark Branch,Upland Pine,Unburned,no,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird on nest,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,bird on nest,,,7/30/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/30/2023 16:00,Failed,Snake,,,All eggs gone,7/19/2023 18:36,theron.terhune_BLLC,7/30/2023 12:56,theron.terhune_BLLC,-77.97812771,34.07717708
153,9ef153a9-b5c9-4976-8fbb-e720a50fc094,162.805_231014,Autumn Randall,yes,7/19/2023 16:00,8/10/2023 16:00,Fence Cove,Planted Pine,Unburned,no,,,7/20/2023 16:00,bird on nest,,,7/21/2023 16:00,bird off nest,yes,8,7/22/2023 16:00,bird off nest,yes,8,7/23/2023 16:00,bird off nest,yes,8,7/24/2023 16:00,bird off nest,yes,8,7/25/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/25/2023 16:00,Failed,Snake,,,,7/20/2023 12:06,gamebird.crew,8/1/2023 12:38,gamebird.crew,-78.0240536,34.03747817
154,e0d44ebe-f836-4297-b175-e0573b015396,163.919_220183,Autumn Randall,yes,7/21/2023 16:00,8/12/2023 16:00,Allen's Creek,Planted Pine,Burned,no,,,7/22/2023 16:00,bird on nest,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird off nest,yes,10,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,bird on nest,,,7/30/2023 16:00,bird on nest,,,7/31/2023 16:00,bird off nest,no,,8/1/2023 16:00,bird on nest,,,8/2/2023 16:00,bird on nest,,,8/3/2023 16:00,bird on nest,,,8/4/2023 16:00,bird on nest,,,8/5/2023 16:00,bird on nest,,,8/6/2023 16:00,bird on nest,,,8/7/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/7/2023 16:00,Hatched,,8,2,"Ants on the last 2, potentially when pipping",7/21/2023 15:25,gamebird.crew,8/11/2023 14:14,gamebird.crew,-78.02290799,34.05051108
155,0cad3c2c-9e7d-4d01-bdfe-a102ab04128d,163.947_230110,Theron Terhune,yes,7/22/2023 16:00,8/13/2023 16:00,Dark Branch,Upland Pine,Burned,no,,,7/23/2023 16:00,bird on nest,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,bird on nest,,,7/30/2023 16:00,bird on nest,,,7/31/2023 16:00,bird on nest,,,8/1/2023 16:00,bird on nest,,,8/2/2023 16:00,bird on nest,,,8/3/2023 16:00,bird on nest,,,8/4/2023 16:00,bird on nest,,,8/5/2023 16:00,bird on nest,,,8/6/2023 16:00,bird on nest,,,8/7/2023 16:00,bird on nest,,,8/8/2023 16:00,bird on nest,,,8/9/2023 16:00,bird on nest,,,8/10/2023 16:00,bird on nest,,,8/11/2023 16:00,bird on nest,,,8/12/2023 16:00,bird on nest,,,8/13/2023 16:00,fate,,,,,,,,,,,8/13/2023 15:43,Hatched,,1,7,,7/22/2023 14:12,theron.terhune_BLLC,8/13/2023 15:43,gamebird.crew,-77.97107324,34.08615812
156,b003c6a9-d367-4514-a39d-c2a93252ae8e,162.244_230505,Darin McNeil,yes,7/24/2023 16:00,8/15/2023 16:00,Big Bay,Upland Pine,Unburned,no,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/27/2023 16:00,Failed,Snake,,,One egg found about 5 m away on ground. Maybe not snake?,7/24/2023 11:28,gamebird.crew,7/27/2023 16:14,gamebird.crew,-77.97956561,34.07080499
157,1f7a87e1-b92b-483f-a554-3f560cd8b991,164.436_230144,Theron Terhune,yes,7/23/2023 16:00,8/14/2023 16:00,Dark Branch,Upland Pine,Burned,no,,,7/24/2023 16:00,bird on nest,,,7/25/2023 16:00,bird on nest,,,7/26/2023 16:00,bird on nest,,,7/27/2023 16:00,bird on nest,,,7/28/2023 16:00,bird on nest,,,7/29/2023 16:00,bird on nest,,,7/30/2023 16:00,bird on nest,,,7/31/2023 16:00,bird on nest,,,8/1/2023 16:00,bird on nest,,,8/2/2023 16:00,bird on nest,,,8/3/2023 16:00,bird on nest,,,8/4/2023 16:00,bird on nest,,,8/5/2023 16:00,bird on nest,,,8/6/2023 16:00,bird on nest,,,8/7/2023 16:00,fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/7/2023 16:00,Failed,Avian,,,,7/24/2023 14:04,theron.terhune_BLLC,8/8/2023 14:11,gamebird.crew,-77.97472826,34.07827845
